"timestamp","direction","dpu_id"
"2018-03-01T01:43:18.054Z",-1,"283"
"2018-03-01T01:47:31.522Z",-1,"283"
"2018-03-01T02:06:13.093Z",-1,"283"
"2018-03-01T02:06:16.493Z",1,"283"
"2018-03-01T02:09:19.760Z",-1,"283"
"2018-03-01T02:09:33.693Z",-1,"283"
"2018-03-01T02:18:47.161Z",-1,"283"
"2018-03-01T02:25:20.229Z",1,"283"
"2018-03-01T02:25:38.129Z",-1,"283"
"2018-03-01T02:25:44.929Z",-1,"283"
"2018-03-01T02:28:52.363Z",-1,"283"
"2018-03-01T02:30:36.497Z",-1,"283"
"2018-03-01T02:30:38.163Z",-1,"283"
"2018-03-01T02:43:03.299Z",-1,"283"
"2018-03-01T02:59:39.870Z","1","423"
"2018-03-01T03:31:22.743Z",-1,"283"
"2018-03-01T05:06:06.580Z","-1","423"
"2018-03-01T06:05:57.419Z","1","423"
"2018-03-01T08:33:25.397Z",1,"283"
"2018-03-01T08:35:19.297Z",1,"283"
"2018-03-01T08:45:45.326Z","1","423"
"2018-03-01T09:24:04.713Z",-1,"283"
"2018-03-01T09:26:09.346Z",1,"283"
"2018-03-01T09:33:56.149Z","-1","423"
"2018-03-01T09:55:33.352Z",-1,"283"
"2018-03-01T09:59:33.520Z",-1,"283"
"2018-03-01T15:18:44.454Z","-1","423"
"2018-03-01T15:52:14.145Z",1,"283"
"2018-03-01T15:52:14.445Z",1,"283"
"2018-03-01T16:06:56.984Z",1,"283"
"2018-03-01T16:14:00.087Z",-1,"283"
"2018-03-01T16:14:10.687Z",1,"283"
"2018-03-01T16:45:14.255Z",1,"283"
"2018-03-01T16:50:04.989Z",1,"283"
"2018-03-01T16:50:56.816Z","1","423"
"2018-03-01T17:01:34.892Z",1,"283"
"2018-03-01T17:06:22.493Z",1,"283"
"2018-03-01T17:11:17.694Z",1,"283"
"2018-03-01T17:30:17.764Z",1,"283"
"2018-03-01T17:38:12.466Z",1,"283"
"2018-03-01T17:41:17.333Z",1,"283"
"2018-03-01T17:43:11.667Z",1,"283"
"2018-03-01T17:45:14.667Z",1,"283"
"2018-03-01T17:52:07.302Z",-1,"283"
"2018-03-01T17:54:00.868Z",1,"283"
"2018-03-01T18:22:36.813Z",1,"283"
"2018-03-01T18:22:57.413Z",-1,"283"
"2018-03-01T18:24:07.680Z",-1,"283"
"2018-03-01T18:25:24.914Z",1,"283"
"2018-03-01T19:06:30.051Z",1,"283"
"2018-03-01T19:19:56.054Z",1,"283"
"2018-03-01T19:33:00.290Z",-1,"283"
"2018-03-01T19:54:02.130Z",-1,"283"
"2018-03-01T19:54:03.897Z",-1,"283"
"2018-03-01T19:54:06.330Z",-1,"283"
"2018-03-01T20:10:42.765Z",1,"283"
"2018-03-01T20:10:45.632Z",1,"283"
"2018-03-01T20:12:03.832Z",-1,"283"
"2018-03-01T20:21:12.234Z",-1,"283"
"2018-03-01T20:21:28.601Z",-1,"283"
"2018-03-01T20:21:31.934Z",-1,"283"
"2018-03-01T20:21:33.900Z",-1,"283"
"2018-03-01T20:21:36.367Z",-1,"283"
"2018-03-01T20:26:07.335Z",-1,"283"
